2310 22744
1489 1975 40
1540 1421 72
76 1227 11
1929 492 12
2205 1540 76
913 1858 42
1625 1938 19
78 1443 34
1413 1916 65
1603 434 74
1901 283 2
1378 1916 60
834 2053 20
1580 312 39
515 705 64
936 1116 12
636 1243 77
1797 196 63
1007 1621 10
114 482 20
2232 841 19
1077 1515 57
806 2301 22
654 1924 62
1487 1840 43
227 706 69
2034 737 19
1874 1802 37
8 42 16
709 1403 36
1429 1122 25
508 1392 2
621 2213 59
1828 1265 11
460 955 53
1776 1646 1
2267 1233 29
323 903 73
1454 539 18
1437 1282 53
967 2168 45
961 2242 21
508 203 12
2296 461 34
1701 1754 3
1181 1542 9
2180 63 54
1061 605 30
224 1057 52
38 218 24
1848 1751 26
1655 752 44
998 739 59
801 98 8
1761 2296 39
145 1788 71
1432 1470 3
2263 1038 79
316 178 42
1714 1513 33
1287 1446 13
1688 1593 27
1136 1443 16
1793 507 79
2003 2168 30
447 224 14
259 1839 53
286 57 5
58 2114 57
813 1487 81
1815 2148 78
34 829 10
981 386 71
67 1531 46
606 1449 26
2244 100 68
1674 2106 50
1871 3 29
656 1514 42
37 886 31
466 755 31
344 1775 24
597 1648 65
207 1962 53
27 739 28
673 1032 47
974 678 44
102 83 14
590 1444 47
1140 797 16
611 2140 77
719 74 35
1810 1520 42
744 2080 79
1956 2258 55
1451 2063 38
1237 2155 23
1051 1408 57
494 519 50
1895 124 20
192 2195 50
1864 1627 52
1221 1592 75
30 1235 16
1831 112 58
897 2215 48
725 533 47
1073 2218 34
1304 1911 33
1321 338 60
182 208 58
2275 316 62
1344 1019 16
523 396 52
254 25 50
16 1440 18
1817 761 70
2001 1859 58
1632 1431 15
1607 1615 48
1945 1066 14
763 493 76
1885 392 71
699 2062 23
1146 1571 34
1187 2238 72
1191 536 73
275 2006 33
1399 2125 25
1520 545 21
1857 1497 59
1436 346 15
1043 2032 19
1957 1219 80
653 1248 65
1415 774 60
1193 209 24
721 1189 53
2307 709 31
1872 1025 51
172 1302 12
1934 1311 54
1589 1888 47
1720 2077 15
464 492 73
1529 2099 50
2141 218 53
23 1167 51
1 899 62
157 843 21
1485 1187 7
1561 1380 56
2142 396 42
1617 1400 22
1479 1838 12
1756 1743 43
938 1982 70
1772 1009 51
545 1975 42
1215 1743 37
1893 781 17
936 905 20
2023 1341 41
1602 1564 8
402 950 36
1303 1365 32
1887 974 79
981 774 62
2241 1816 54
269 1736 76
1195 1209 36
2101 1762 62
2254 1030 69
762 1735 5
553 630 10
15 1142 80
606 862 12
1900 1205 63
318 868 21
1727 2057 60
178 1809 43
797 1924 59
1766 1758 55
934 1532 81
1358 1171 10
1707 2184 29
1319 2024 1
966 713 27
1200 2082 54
1917 852 34
1534 122 57
1993 499 57
2287 2123 2
1235 2207 56
1988 1745 17
743 143 30
466 2149 56
1100 1119 67
938 1130 58
269 1479 50
503 2280 12
1786 1584 38
484 959 15
2102 609 43
1689 559 6
237 782 22
2151 1066 19
917 1872 28
1202 469 30
308 1559 47
2058 521 1
1322 1339 48
2073 1300 1
358 2217 63
1501 588 81
510 1655 61
1629 142 4
617 2275 9
1706 117 28
3 41 56
67 372 67
1389 869 77
1900 1121 10
1149 860 73
2127 543 52
1528 253 41
756 688 35
133 1109 13
1479 761 63
2247 1954 38
1559 1713 63
581 197 35
2254 2071 24
1462 2076 41
1267 1641 43
1210 96 81
284 1435 82
2136 102 51
1725 299 27
363 304 4
1848 1641 52
978 1436 17
1369 941 24
875 2263 72
844 1341 63
1911 716 36
564 382 38
2162 460 40
1935 1324 56
376 2019 51
572 776 64
2116 2291 45
1376 441 11
2020 2252 29
1497 1760 56
623 72 4
1468 1646 49
1166 2162 7
275 2103 43
321 1891 79
122 933 38
2071 1080 5
717 1606 1
2050 1760 53
518 178 29
944 98 47
334 68 68
1998 684 66
549 2028 57
680 817 7
358 944 23
1998 1305 43
455 836 31
1681 526 25
1875 565 12
1069 1233 24
677 2056 75
2299 1300 32
973 32 79
256 1812 41
878 163 23
1601 1313 71
2161 1114 11
1589 256 65
89 1489 11
344 218 26
1027 1448 59
1133 1593 74
991 253 54
1350 487 4
177 1586 63
1497 759 40
441 1809 19
549 1746 26
482 1407 78
261 399 24
729 1486 68
770 78 31
755 1740 13
1681 2133 56
2143 1270 38
1702 1731 9
953 1304 4
1323 2187 28
97 79 2
83 921 29
576 1662 76
1256 2160 51
2163 818 31
1987 716 75
1891 1535 27
1531 1075 32
1198 1410 70
1436 1972 64
1091 1673 31
1915 992 24
1513 176 61
533 741 34
1296 1002 43
1872 1326 21
569 1703 59
456 1812 70
1752 1168 68
156 2004 66
1591 1609 5
1322 1533 50
457 1717 27
1823 816 75
2306 1579 54
682 1584 4
1611 1298 66
85 1520 39
1810 1273 23
1763 1852 9
1624 1090 20
575 1911 67
2110 2033 10
1932 64 75
40 497 40
2007 1414 53
1358 798 24
2166 2308 48
1018 1574 25
1904 1041 37
1304 1846 64
872 951 2
895 1650 29
2212 1880 22
1065 964 35
1838 755 66
1323 1068 4
1512 1386 26
690 1727 20
91 159 75
314 263 14
653 1551 23
1475 790 38
799 1846 6
726 714 73
913 1619 12
964 417 78
923 1269 8
2302 916 59
295 575 36
626 1609 81
137 355 21
956 1151 61
1417 547 62
1470 1487 28
1002 1091 10
1210 1271 24
251 1774 21
2310 682 28
769 979 28
477 340 35
745 623 64
784 1238 81
774 1900 25
814 1149 1
267 698 57
555 635 69
900 2079 39
284 2084 78
2083 164 17
710 1105 52
20 479 69
416 2139 81
1358 980 4
38 275 56
2023 2042 59
537 1238 38
75 447 43
886 1948 75
313 1479 13
247 1575 4
1053 597 3
747 1081 79
2084 298 40
326 819 64
683 642 13
303 1533 41
456 1912 77
370 1061 72
2084 1580 48
1865 624 32
1986 444 44
604 1377 44
1472 575 82
1148 1784 45
887 1450 13
84 508 2
64 1996 17
1534 342 82
994 1711 37
1109 1792 70
1162 1109 30
579 2198 76
1576 2249 75
1660 784 76
1265 1806 53
292 525 18
481 1645 22
581 911 49
1322 766 10
867 1514 41
1509 1856 35
2104 1332 46
1337 971 45
1802 2271 53
1637 1630 48
2283 1352 31
1263 346 32
1329 2222 16
79 1508 67
1423 1859 50
2012 2209 36
2247 412 72
506 59 64
1515 1395 55
687 778 29
808 848 75
118 1407 74
885 761 69
1568 2113 9
1980 454 58
474 1937 79
1291 1135 67
699 1173 11
841 2111 4
1615 238 50
1322 2245 48
2282 1223 57
1038 1465 16
929 1056 72
2083 153 12
2119 181 72
620 1662 45
369 591 12
1622 1791 72
133 2230 56
787 59 25
1774 1945 38
1251 276 29
580 2076 54
228 353 44
1129 837 14
633 2038 81
1073 351 66
789 840 14
277 597 61
1204 823 11
1048 547 57
789 632 74
929 566 18
1094 1076 14
1394 2041 60
1578 512 60
30 1838 1
1450 2098 29
1432 458 28
1880 1016 8
872 321 10
280 1015 17
1283 2291 63
2083 1271 31
567 1575 50
1437 404 9
749 449 47
1090 1783 5
1943 799 19
2145 1148 37
1944 9 57
1080 651 36
1577 561 63
1379 1088 77
387 905 67
2173 1028 77
785 560 29
1192 1725 38
2257 237 70
505 1027 67
1298 1574 75
1095 1498 82
1053 2040 74
293 1935 44
981 1718 64
2233 681 72
2083 300 20
769 1621 8
1716 1453 80
52 505 56
1602 2142 68
440 1280 16
907 45 70
1081 2008 60
1068 1863 42
383 1606 79
1242 84 34
1479 278 41
1530 1452 79
1128 1540 50
1167 713 24
1689 510 32
1670 1529 9
520 569 45
1115 1163 52
1714 144 32
986 218 81
664 2052 73
31 2198 63
45 1802 30
2224 102 4
522 1560 9
1659 917 40
458 734 33
2276 552 67
1783 973 38
151 1814 29
496 1560 53
776 370 12
1388 1651 7
678 696 76
332 118 68
215 1671 2
1334 1770 18
173 32 46
2293 2285 21
1401 1290 40
1555 1593 25
1208 661 3
580 411 44
949 1504 48
1507 2236 47
506 872 9
1591 1891 18
1747 1293 7
1288 517 44
838 223 57
2108 1139 25
2063 1621 69
1016 559 52
1754 2161 45
1336 1285 1
1520 216 26
1685 1159 57
437 1131 62
1042 1202 45
1095 1520 72
358 1862 3
772 1494 44
20 462 29
906 1528 68
703 1404 38
348 1593 59
77 1888 78
649 148 78
2096 1237 47
960 1609 16
806 25 24
348 9 71
30 1283 75
1693 559 81
1880 1867 6
2240 1514 29
1868 284 56
2235 978 60
840 299 65
916 768 20
382 1643 59
541 795 40
897 2243 73
2135 223 76
531 984 40
2042 1339 54
651 1502 24
8 89 80
638 722 9
2036 1305 48
2118 451 77
1639 782 64
2230 515 76
1799 1064 75
639 667 10
1489 1193 75
701 758 53
1862 598 15
180 1263 1
167 824 31
445 190 57
799 1243 24
2101 304 48
876 1918 55
260 1807 82
1033 1010 81
1084 281 54
827 32 20
1139 1247 45
1235 669 78
1746 2298 22
2181 2147 41
449 1246 71
97 2188 6
904 416 20
1477 1179 67
1340 195 17
1500 2022 5
148 88 48
1448 2172 47
1327 1402 57
1641 2041 18
1441 348 3
530 1393 49
977 1747 4
1025 1901 34
153 642 9
2239 128 69
1427 153 68
1801 204 5
1043 2280 45
1063 549 82
2307 120 64
1706 2307 79
423 1806 19
594 86 36
1753 1911 34
2169 736 11
1960 169 69
1819 762 38
452 1967 45
1223 1752 22
319 88 71
1212 1143 50
2257 1964 8
1014 199 59
2097 959 20
481 1143 59
887 649 61
272 154 54
360 514 59
645 10 21
538 174 17
423 1586 56
1869 855 16
1764 466 65
1343 1475 82
1732 156 57
2036 1861 1
753 1131 3
388 898 38
1675 1163 61
1573 622 33
164 828 44
597 538 73
2277 2005 76
2205 291 4
1385 784 5
183 1421 62
852 338 59
862 1291 72
507 1336 69
1512 1773 76
1104 76 46
145 1644 66
1225 2130 76
711 734 82
1563 1230 56
1966 1337 81
952 1923 55
1466 2224 25
17 71 75
455 920 54
1247 1951 13
1721 2026 32
226 277 27
175 2129 13
1527 1658 49
331 2207 40
456 927 36
1433 1410 61
554 213 38
2079 1762 82
1765 2179 30
834 1526 3
1639 56 11
44 1593 54
1619 864 46
365 1267 43
1123 1880 20
1830 2034 32
2060 1682 71
576 426 66
581 129 47
960 1035 68
650 1014 49
1522 769 15
1428 576 50
328 2143 37
1326 1545 35
480 423 5
1863 1777 5
1008 448 19
584 188 21
234 1662 70
2245 2105 28
1124 1108 32
1947 718 53
2156 1960 75
441 1741 81
840 1195 71
1544 1468 21
783 1904 26
1167 408 4
2162 438 61
1352 1757 48
348 1450 37
1555 2015 58
1987 1491 33
1013 2120 72
2288 1210 57
1202 1273 50
868 385 72
298 1118 36
1681 845 33
1226 2249 9
643 1822 62
835 941 24
1407 648 75
1642 1032 77
118 1612 6
287 289 78
400 136 56
1948 2172 69
1258 1770 11
723 1629 44
2181 1385 13
274 851 15
1377 737 65
1562 1095 2
591 1705 2
865 2238 47
1364 374 54
1258 1413 59
1830 1936 35
733 1313 21
1980 380 64
2053 377 10
2118 1514 19
2014 2082 28
390 810 20
1959 163 18
1541 2243 30
1403 1208 8
1732 486 6
1274 2288 29
2007 1141 37
1701 683 1
1987 1620 82
833 1711 20
726 1213 12
1611 1206 81
118 1018 81
86 2187 76
1999 1588 56
2055 1909 33
1952 2147 63
1693 965 15
1800 643 80
801 1509 60
2153 1327 22
698 1107 19
295 661 60
1301 889 35
290 313 68
1036 1371 50
384 1006 60
955 1942 20
620 191 30
941 631 80
75 415 66
1909 692 65
1680 1014 81
497 1007 22
1536 463 38
49 1765 27
2021 2193 33
1833 2009 3
827 2106 69
1403 198 67
1041 1404 1
1344 107 21
400 223 41
2059 2302 77
1477 408 16
1772 129 6
2057 2215 37
158 1323 81
2028 485 40
1646 1000 65
1523 590 53
349 2017 72
1602 57 16
2293 409 17
2256 1633 57
2041 185 44
1901 1853 35
1164 711 42
1452 1466 52
1190 242 23
1899 748 67
1022 1059 58
1472 414 63
951 391 12
988 703 2
1168 86 46
766 18 72
1755 2112 61
728 1069 11
1815 674 61
1168 316 17
191 1682 54
2008 1363 52
620 1763 76
1983 1062 46
987 685 59
2063 1086 14
81 616 53
189 1016 17
967 974 21
25 891 9
1546 776 19
494 2285 73
2015 1039 76
1212 869 18
2106 439 39
38 226 66
827 1415 8
428 1063 47
495 1511 50
521 126 51
1733 392 2
1093 2085 1
1709 1100 76
1516 1715 23
1571 1850 10
1557 1770 34
1401 2147 65
2288 1518 64
466 2295 61
216 2232 18
2110 1864 51
1321 592 37
1648 835 54
420 1263 15
91 1888 61
91 1724 27
1297 106 55
1828 2123 69
410 11 9
412 554 5
1037 1374 22
649 1062 44
2262 251 23
1773 1763 9
1185 1796 41
1230 639 16
1191 587 27
1887 1388 37
2137 1989 77
1268 1831 19
1384 2298 65
277 845 9
1181 1884 9
2161 58 39
1792 2072 52
1208 1153 22
1381 1650 14
1295 508 18
517 473 4
601 1470 50
1323 2084 61
916 2251 74
2284 2028 15
2003 1017 8
554 515 13
622 1142 63
25 1229 11
2229 1169 3
1234 1422 28
2118 1514 11
1248 1178 21
1306 1971 80
2310 1008 60
1242 2125 51
2173 513 39
1838 917 4
1524 2186 40
2000 425 65
282 1756 44
1692 1229 76
1970 544 68
2130 1443 26
726 1206 37
1436 2151 48
721 1623 65
186 1945 7
410 2147 31
1005 73 16
2052 1064 14
314 2090 64
293 2223 72
2078 1200 23
2175 2186 38
1412 317 5
621 1287 39
2133 409 59
1384 703 6
285 1254 46
930 391 75
974 170 26
953 2149 55
360 1647 81
732 1642 82
960 1191 33
905 1356 36
2051 165 47
902 1255 33
2066 1334 1
649 349 58
2248 2058 10
1801 124 62
2042 1889 52
1712 80 38
1588 2234 31
2265 1851 14
1383 2266 5
804 1378 11
241 1413 80
53 2012 70
873 226 10
436 1261 80
282 809 50
1763 1147 47
507 1728 30
2080 1912 41
938 1574 31
84 1486 35
86 303 45
469 1121 50
2233 968 24
1514 1283 31
538 1812 50
574 1435 36
2026 1216 36
68 1421 39
893 1074 25
1999 503 8
1229 1937 77
193 1721 15
1895 1733 27
1088 1777 61
797 1978 45
1639 67 80
1093 1680 63
1872 1415 39
829 1494 53
688 1525 64
2131 223 7
2181 1544 4
2226 815 32
1249 731 58
611 1055 67
79 1073 73
1139 958 61
177 1828 1
578 995 34
762 1203 74
855 2022 66
649 2115 30
31 1331 9
1524 773 67
964 1851 80
338 259 5
411 1172 49
1803 1654 62
63 2306 78
2097 1029 81
146 1362 28
1599 590 77
1800 2162 74
1685 762 58
1396 1895 7
1047 1592 61
499 711 9
2268 752 38
2094 1938 14
1110 582 18
880 194 69
1075 2211 59
94 1586 5
946 1238 13
1745 966 39
609 767 67
165 194 29
388 1635 8
397 1785 43
1220 62 15
378 1469 12
1842 1033 82
1888 1821 82
707 557 45
344 1606 7
768 253 20
814 658 82
1138 309 50
1459 2169 24
1689 1188 53
1057 2247 56
797 644 46
563 1530 31
807 186 4
1400 1150 9
271 304 70
2245 1739 65
1970 937 33
2306 1020 65
591 89 59
1842 1787 80
514 310 49
68 368 12
506 359 22
192 2003 8
1011 1823 72
1151 26 50
353 2132 14
286 327 58
154 436 31
773 1963 58
1207 1901 15
624 923 6
2276 307 57
886 1963 46
1968 389 55
1221 1899 53
508 842 10
1693 291 51
1542 894 11
2190 19 78
195 2070 8
753 935 4
398 245 80
1834 2154 34
2106 2093 56
1208 1465 56
610 2283 7
2192 878 16
1930 794 38
940 122 57
1170 23 22
261 1452 33
1246 913 22
587 7 9
169 1732 62
492 2037 76
701 1284 71
509 241 65
1440 2191 41
1893 229 51
335 1794 76
1918 437 13
624 931 60
679 1446 58
2258 1178 68
1728 900 67
1577 1676 28
3 251 37
490 1791 3
1773 2227 35
1028 849 56
1431 1882 12
1494 1646 42
954 326 67
1882 381 42
1809 1905 22
578 1226 12
675 108 12
1640 484 79
279 1141 69
304 1174 61
799 1420 25
634 144 13
1082 1564 49
664 734 7
1230 147 29
143 511 75
1272 56 48
1829 950 52
1644 1990 44
1247 1423 19
1116 778 10
2298 1219 34
2069 1201 55
2121 358 6
1564 314 62
295 1208 6
66 726 24
949 527 7
1488 1251 77
253 1940 73
2131 32 74
1625 679 3
682 166 55
2154 1819 13
2158 224 82
1300 1864 73
1486 1864 9
1920 930 33
1770 1074 49
489 623 7
2141 239 52
1986 1812 14
1746 2253 19
1263 612 76
2222 176 68
2161 630 73
1363 1789 3
2043 1887 46
1875 2057 41
1960 2085 37
2128 956 26
1745 1184 59
1489 947 38
1242 1261 74
1667 893 65
1267 1072 81
1984 1700 76
464 841 15
245 1535 46
270 2096 45
48 1038 34
1774 872 30
2074 504 64
226 1960 25
2033 129 16
663 1269 71
4 2071 24
1650 2301 48
1319 1207 52
77 1980 26
2099 1002 34
1102 842 26
1519 2203 10
971 2282 63
1659 1040 32
1431 1059 23
1755 1160 21
651 2223 6
245 1044 24
728 1510 18
1597 98 64
840 1266 60
1941 1837 42
1365 1418 39
1422 1753 48
1413 979 46
440 1836 12
135 815 37
953 767 37
188 918 10
1719 130 70
357 1554 20
1433 2184 15
182 917 76
834 256 23
1200 347 53
2007 1099 77
410 460 80
455 687 8
37 1662 14
299 847 43
2015 1756 52
1807 1909 33
1640 1970 40
54 357 75
1393 2189 70
1892 748 68
1157 2016 81
914 397 3
1078 2043 59
364 226 72
2140 357 32
85 1317 9
1506 725 81
794 649 73
832 964 45
779 788 52
241 2216 28
1930 2099 36
608 1251 73
1443 307 56
1424 1117 10
2010 1327 50
798 1575 69
643 1969 53
992 8 32
495 1797 9
1522 830 33
363 1906 22
430 1658 41
609 158 60
1528 1641 17
1192 890 34
218 2308 11
974 1229 63
1152 612 36
397 1182 13
1433 167 75
1166 1804 2
852 694 63
1036 955 19
252 1985 50
1466 1403 28
1220 1112 7
1226 895 65
675 1627 28
1444 515 49
2277 233 70
962 1885 19
1839 414 16
2033 23 5
2174 552 66
1109 1553 65
2163 204 22
1739 221 9
505 319 18
135 2161 44
1208 1384 76
2104 1437 72
341 1535 72
2178 1285 73
1668 671 77
1269 26 65
622 575 80
1651 750 67
233 1888 34
859 1194 45
872 1706 20
854 511 43
847 1622 39
1896 1248 79
2280 1711 55
1995 1224 37
46 760 81
2207 1694 61
1325 290 16
997 1546 60
2234 1818 50
774 1404 30
870 2055 44
800 2043 29
890 599 20
2143 614 9
545 1426 73
937 1564 77
643 1136 60
881 323 44
2065 1622 1
2146 545 76
1287 633 54
1278 687 68
1615 561 78
959 1307 6
789 330 63
376 358 70
2112 1320 48
124 635 39
717 1203 23
2008 2248 47
1562 320 1
1431 1710 29
318 1131 31
1335 1515 38
2231 915 35
1511 2100 47
1111 2233 32
164 1803 9
1744 310 42
327 1962 14
1816 1390 80
2007 512 67
758 1684 5
336 460 9
444 1762 18
1278 601 29
2192 1510 77
1542 2078 45
2000 2279 54
1819 777 29
519 798 74
1165 1032 42
464 2232 54
2165 812 24
612 1393 8
1710 1944 70
289 1338 43
2158 1702 8
2231 369 18
2149 1255 22
1511 2091 80
562 119 37
187 1763 32
1062 810 4
829 542 8
2061 651 36
1223 2082 25
410 1265 1
1914 459 44
106 1552 76
2277 1042 64
1112 740 48
1910 773 79
202 123 48
1491 1108 5
1391 2209 3
2005 2269 77
1298 1374 73
221 995 68
1579 293 76
1725 1627 79
749 1112 11
167 50 41
1082 1701 23
1698 1639 36
1873 439 71
1340 1288 82
2226 2056 35
318 1870 53
724 1548 43
1891 620 53
1218 1955 38
2164 200 42
2155 1822 26
1209 1570 26
381 314 46
693 233 2
130 788 71
447 950 30
1662 2028 31
2022 848 11
1372 1649 58
956 1752 66
611 697 42
1990 1663 53
1704 1079 34
992 940 59
1645 60 15
909 1772 9
1687 668 74
1185 1239 46
1308 1188 16
1559 34 39
844 1478 67
1716 1149 5
1636 1248 61
1153 2084 57
718 837 4
780 519 42
579 811 49
343 1190 80
1469 1779 6
313 1614 77
538 330 56
1380 954 49
100 837 27
1696 1568 59
1962 803 1
404 1286 37
2225 612 29
2081 971 62
813 1267 29
1453 1004 33
1616 1920 73
1584 466 32
1704 1264 35
114 1472 38
2038 469 43
545 1901 19
1581 1902 20
1539 2127 67
1822 1515 5
551 955 79
984 155 31
1859 1450 78
1401 794 52
1924 2047 32
88 1570 69
1049 204 31
896 1236 73
711 1432 9
2125 617 49
716 752 29
1927 891 66
1126 1787 12
1162 545 13
636 969 76
497 467 67
1193 2248 38
1765 356 30
830 1734 49
246 373 4
465 931 27
133 215 11
990 372 17
1344 1461 40
1271 441 42
291 564 55
2306 860 67
2086 141 18
434 1451 1
867 337 53
1106 641 8
1329 1077 21
1315 1140 8
1548 330 30
2246 668 56
151 157 54
252 1669 40
1124 984 80
1736 467 46
899 387 60
778 49 39
2270 474 35
2120 1790 81
1350 1773 36
1981 1088 81
1017 334 31
835 917 2
1768 552 21
1419 1589 69
1382 2274 2
2061 1009 81
56 1708 15
1801 186 27
1443 1513 34
2181 1451 70
1959 738 56
2260 1172 3
1888 478 13
1566 2097 65
798 1078 7
1680 778 47
2266 2239 5
922 138 9
1379 774 40
1661 31 42
1572 1230 76
1334 602 67
1479 1226 57
1780 745 64
667 1833 1
31 478 48
1099 837 34
2194 185 35
389 2293 78
1836 311 39
426 1616 4
2259 365 46
121 1845 74
1010 2002 27
1904 1511 12
1698 1281 1
2023 1617 77
2165 634 54
1278 249 36
155 1820 36
1356 661 73
427 938 70
135 1587 25
362 759 12
2061 1638 41
1798 455 8
1854 2207 1
654 1333 42
2079 926 37
753 106 59
401 294 35
1299 1344 46
638 295 9
2282 1328 65
1595 1482 41
1721 1884 39
1720 321 68
1474 2301 57
778 243 61
356 947 1
1133 650 43
1774 192 29
1832 1697 13
17 2038 9
1327 1912 19
1660 1242 52
1780 1783 18
840 1985 56
1934 1518 66
1497 7 25
2304 643 13
2135 2036 64
1673 805 80
1483 2300 74
1736 858 75
213 377 8
1307 806 78
220 174 9
425 625 24
738 1458 31
1439 157 27
2102 81 10
733 1852 81
1151 2108 39
2265 1189 37
633 313 46
90 240 13
615 1968 66
1514 2302 24
1463 1891 21
2102 272 68
177 1899 71
2215 2276 80
107 316 50
113 1156 34
626 2068 9
32 877 13
1706 1079 38
533 1484 47
509 504 33
695 2164 62
1339 310 48
2282 530 45
2171 2074 38
336 1570 64
1977 832 4
305 1604 26
1972 1599 41
1467 1123 82
2255 2116 29
928 521 45
2024 87 73
1918 2115 78
1988 730 6
1594 847 32
5 1577 65
75 1491 29
2069 1278 77
908 609 9
1976 1455 29
710 2115 6
135 1182 28
521 2264 46
754 363 82
2305 2252 10
1582 1213 18
1100 697 74
2193 1608 80
386 124 50
1535 1385 51
800 1098 8
1228 277 40
1802 1262 63
250 1118 30
2057 1943 1
689 2128 75
1729 1005 14
598 1971 44
2119 1163 69
2096 750 60
1732 858 48
116 1454 31
2012 2002 36
39 1653 50
979 452 71
1531 246 17
1166 1809 59
475 442 20
2189 478 57
1373 2255 25
1157 329 17
1772 216 4
1465 920 69
1696 1390 42
1679 650 61
441 201 52
424 1883 80
663 1732 3
2083 159 72
2255 1708 20
77 2138 38
2299 948 9
1881 131 58
1125 519 5
1813 2144 15
2067 325 29
1870 1158 34
1089 285 75
501 2283 4
1799 246 4
1888 917 14
1798 1449 41
1883 673 53
1080 1020 10
17 18 62
1513 1819 14
1826 1169 65
911 1573 42
1466 2145 72
92 698 21
870 549 35
832 1614 22
1273 1840 73
1633 1487 22
467 1189 17
1246 392 75
1816 1666 32
80 204 1
492 1070 17
1337 964 17
1464 1463 36
2295 2 82
589 873 64
1617 1244 2
323 1652 2
125 1516 55
607 748 69
1954 1998 49
2070 1946 43
543 460 14
1988 645 63
1554 328 17
447 519 72
2186 1087 53
777 74 77
186 1577 59
938 937 60
392 2135 65
563 1429 16
2140 1465 13
1487 1094 79
548 190 66
1270 447 72
743 666 30
817 904 56
2189 677 44
522 2180 15
1583 679 47
433 749 49
41 79 13
872 1564 43
1909 35 77
649 1623 53
527 1320 14
562 2266 68
205 1970 26
1109 1551 48
2011 2218 44
1299 297 42
1325 377 6
426 609 79
870 900 23
1823 1677 64
209 2029 58
2163 1048 37
916 840 41
183 1171 6
2017 1512 40
1958 1449 21
497 2044 70
395 1112 25
16 521 45
1725 1421 40
763 378 34
902 765 19
301 1966 78
1716 697 61
1502 698 77
933 33 13
2296 1096 50
2194 944 39
233 1606 19
2138 576 27
1 1315 57
1465 1891 46
503 2029 54
174 894 47
2200 948 70
1305 1958 9
484 1644 57
799 2126 51
1841 1499 6
388 2231 57
631 940 44
1672 1916 68
2222 1685 75
1781 486 39
830 1783 13
1897 107 10
852 1613 37
963 322 16
1785 2195 73
62 526 9
737 83 76
1315 1696 81
492 1482 55
1928 174 37
2002 1167 47
1006 1607 76
932 1105 71
512 771 45
142 1693 13
1764 946 6
2091 1398 8
322 691 28
415 1544 8
524 1537 72
843 1070 65
1652 1195 52
625 422 45
452 1137 45
1364 1522 38
215 1026 15
1845 1090 49
839 500 63
64 1875 58
452 461 20
2254 383 32
1844 1709 32
1297 841 59
724 1383 80
1141 1446 42
548 2182 51
1550 1189 57
2058 788 78
1980 1988 47
2244 125 42
724 1114 41
178 408 34
1008 1792 37
2105 1848 29
1216 1561 11
215 2041 73
2211 1647 36
28 2188 65
628 1913 43
2273 1241 46
661 1324 4
2106 1299 82
830 594 61
856 832 37
1147 761 28
975 915 40
1425 1667 27
2031 1266 47
2238 1533 20
1774 1506 53
2057 889 15
2141 1923 67
1692 648 25
522 1239 30
2229 961 1
1723 2283 15
1673 456 10
1052 2241 18
1409 1721 81
481 1402 80
1225 2190 35
139 2119 82
595 2272 38
774 643 80
2004 673 33
204 810 72
2154 1393 63
130 1127 16
1164 2187 38
22 2060 71
655 1540 81
1336 387 41
1822 1676 64
1302 48 26
149 952 42
1342 821 79
2303 555 27
947 1139 58
1267 2270 37
1751 723 32
1931 524 38
555 945 39
1628 994 8
1986 766 15
1997 1529 74
1504 1745 57
1414 1443 52
